year,metarea,age,wage,edcode
1979,6280,26,26.483015,2
1980,6280,51,7.692307,1
1984,6280,50,8.3882427,3
1977,6280,47,9.1082697,2
1981,6280,58,13.074384,4
1979,6280,32,10.585929,3
1977,6280,27,7.2235975,2
1978,6280,30,3.9372346,4
1979,6280,45,13.367618,2
1981,6280,52,3.71574,1
1977,6280,32,11.610555,4
1982,6280,35,11.494619,3
1976,6280,41,17.563749,4
1983,6280,56,11.818705,1
1981,6280,42,18.594677,4
1983,6280,52,7.9416394,2
1977,6280,39,20.443581,4
1976,6280,43,13.453915,1
1976,6280,38,20.886845,4
1977,6280,27,7.5177703,4
1977,6280,53,20.39604,2
1980,6280,41,12.01923,2
1977,6280,59,8.0823469,2
1984,6280,57,7.6256752,1
1978,6280,25,6.9114265,2
1977,6280,53,11.113226,1
1983,6280,36,7.8594384,2
1980,6280,53,6.2500005,1
1976,6280,49,12.253615,2
1978,6280,51,16.570852,3
1980,6280,30,4.6899037,4
1981,6280,42,19.677822,2
1977,6280,59,6.2757049,1
1979,6280,48,13.641661,3
1982,6280,47,6.4041448,4
1980,6280,32,4.8076925,3
1976,6280,38,11.137562,2
1976,6280,38,16.709475,4
1983,6280,51,13.523324,4
1978,6280,46,6.8865151,1
1979,6280,43,12.472378,1
1981,6280,54,10.023694,2
1976,6280,32,17.498533,2
1978,6280,40,10.632965,2
1979,6280,35,17.024794,2
1984,6280,35,9.532094,2
1978,6280,49,4.2531857,1
1979,6280,31,6.4487858,4
1983,6280,27,5.963521,2
1980,6280,51,10.874999,2
1979,6280,29,11.311666,4
1984,6280,31,6.539856,2
1980,6280,36,7.2115383,4
1983,6280,44,9.9436216,3
1981,6280,32,10.38542,2
1976,6280,54,8.1415243,2
1979,6280,25,7.366498,1
1976,6280,45,11.263425,1
1981,6280,58,13.074384,1
1979,6280,51,16.265503,4
1976,6280,58,4.3734732,1
1983,6280,54,35.797035,4
1976,6280,26,11.835877,2
1982,6280,34,13.209688,3
1980,6280,28,6.7307692,2
1979,6280,41,10.367663,2
1981,6280,53,7.8446302,2
1982,6280,44,13.136707,2
1983,6280,53,1.5320542,2
1979,6280,26,8.0758638,4
1982,6280,51,8.2774658,2
1979,6280,55,9.2534113,2
1983,6280,54,19.887243,4
1978,6280,31,15.189949,4
1977,6280,28,6.2227535,1
1982,6280,30,11.905143,2
1980,6280,26,9.5061188,2
1982,6280,47,16.420883,4
1978,6280,32,10.693724,1
1979,6280,56,11.458996,2
1981,6280,41,6.5371919,2
1978,6280,37,24.303919,2
1982,6280,30,8.5388603,3
1976,6280,39,9.3990803,2
1977,6280,49,1.5564743,2
1981,6280,51,9.5537901,2
1984,6280,58,3.4696822,1
1979,6280,58,11.950096,1
1979,6280,33,10.214876,3
1984,6280,28,4.5754056,2
1979,6280,40,9.3308973,2
1978,6280,26,8.9310818,3
1982,6280,53,4.0902934,4
1977,6280,30,9.805788,3
1978,6280,32,8.9209671,3
1977,6280,36,4.902894,2
1978,6280,47,9.7215672,2
1979,6280,59,22.675169,3
1980,6280,56,5.1673074,2
1981,6280,28,5.665566,3
1984,6280,35,11.455458,4
1982,6280,59,14.685023,1
1982,6280,54,7.3893981,2
1983,6280,48,9.8435211,2
1979,6280,29,9.2070303,2
1979,6280,49,12.48485,2
1979,6280,48,13.368829,2
1977,6280,34,7.7901549,1
1976,6280,38,11.835877,2
1980,6280,56,13.461538,2
1981,6280,31,10.89532,4
1983,6280,26,6.7535448,1
1977,6280,47,13.074384,2
1982,6280,41,12.726187,4
1980,6280,57,11.136365,2
1983,6280,56,9.8242979,2
1980,6280,25,7.1000004,2
1980,6280,34,6.2500005,2
1981,6280,52,10.19802,2
1983,6280,28,8.4321899,4
1982,6280,37,9.4276409,4
1977,6280,41,11.421782,4
1983,6280,48,12.349471,2
1977,6280,31,9.0213242,1
1984,6280,27,8.7695265,2
1982,6280,49,10.792171,4
1983,6280,57,7.9552155,2
1983,6280,59,13.823822,2
1980,6280,26,7.3076921,2
1983,6280,37,11.986041,2
1983,6280,25,2.7053013,2
1979,6280,33,12.768596,2
1979,6280,46,8.9762354,2
1980,6280,29,10.336538,4
1977,6280,53,8.2686644,2
1977,6280,54,14.64331,2
1978,6280,58,11.351751,2
1983,6280,33,8.3564091,4
1978,6280,51,7.0211315,2
1979,6280,56,9.2072868,2
1978,6280,55,9.4785271,3
1978,6280,46,9.4785271,2
1984,6280,56,14.741958,3
1983,6280,29,9.1481314,2
1983,6280,35,12.727835,4
1979,6280,48,7.6393304,2
1978,6280,49,8.6413927,2
1978,6280,57,12.455757,4
1978,6280,35,7.5949745,2
1981,6280,53,10.242908,2
1983,6280,45,15.207891,2
1978,6280,53,10.936764,1
1983,6280,30,8.9492588,2
1976,6280,58,11.139649,2
1983,6280,33,8.7503872,2
1978,6280,27,5.8329401,4
1979,6280,46,13.641661,4
1984,6280,38,10.307553,3
1977,6280,50,10.19802,2
1980,6280,27,7.692307,2
1979,6280,57,2.9829769,4
1980,6280,49,16.826923,2
1978,6280,51,15.189949,2
1984,6280,29,4.5754056,2
1976,6280,39,10.137083,1
1978,6280,54,7.2911754,2
1980,6280,25,10.984847,3
1976,6280,57,8.1444778,2
1979,6280,30,9.0471497,4
1982,6280,37,3.1105845,4
1978,6280,50,16.405146,4
1976,6280,45,17.405703,4
1976,6280,55,8.7028513,4
1976,6280,26,10.164932,2
1984,6280,27,5.9480271,2
1981,6280,52,6.9730053,2
1977,6280,30,15.483061,4
1979,6280,52,7.4210649,2
1981,6280,31,6.5371919,3
1978,6280,46,6.6835775,1
1978,6280,33,9.4785271,4
1984,6280,35,9.1508102,2
1984,6280,58,19.445471,3
1983,6280,45,23.216364,4
1983,6280,30,5.8743849,4
1976,6280,27,8.6641722,4
1976,6280,55,11.336244,2
1980,6280,56,9.0934067,2
1977,6280,29,3.2378714,1
1982,6280,42,32.020729,4
1977,6280,52,9.1520691,1
1976,6280,26,11.139649,4
1979,6280,25,7.0936646,4
1980,6280,31,1.5625,4
1977,6280,32,10.263391,4
1984,6280,32,8.3882427,3
1979,6280,47,8.1849966,2
1979,6280,49,12.324302,4
1980,6280,41,11.418268,2
1981,6280,26,9.9395895,3
1977,6280,52,7.2301345,1
1977,6280,58,7.1909113,2
1982,6280,34,11.207253,4
1978,6280,35,10.754484,1
1979,6280,42,10.367663,2
1983,6280,46,3.8183503,2
1977,6280,41,14.381823,2
1980,6280,33,6.4903846,2
1983,6280,40,10.124689,2
1980,6280,35,9.6153841,4
1984,6280,50,10.675945,2
1984,6280,57,8.2941923,1
1984,6280,49,3.5435054,1
1978,6280,27,9.8295832,3
1984,6280,31,8.6203299,2
1983,6280,28,7.1025863,4
1977,6280,44,9.1520691,1
1983,6280,42,9.5458765,2
1981,6280,39,8.7162552,2
1982,6280,47,11.133774,4
1976,6280,49,11.139649,3
1980,6280,34,12.01923,4
1980,6280,25,9.6153841,2
1976,6280,30,8.9813433,2
1976,6280,54,5.2217112,1
1983,6280,55,5.5751896,2
1980,6280,41,11.60071,4
1979,6280,42,7.6393304,2
1981,6280,35,12.202758,2
1981,6280,44,9.4048405,3
1980,6280,53,5.3254437,2
1983,6280,42,7.7560234,2
1976,6280,27,12.263699,1
1982,6280,53,8.0736017,1
1977,6280,35,15.382013,2
1979,6280,55,10.367663,2
1980,6280,42,12.820512,2
1982,6280,45,7.1841373,1
1976,6280,26,9.0509663,4
1982,6280,46,13.54723,2
1980,6280,26,10.256409,2
1979,6280,42,10.640497,2
1977,6280,51,8.4741621,1
1983,6280,31,15.909794,4
1984,6280,33,9.4066525,2
1982,6280,42,4.8793488,2
1978,6280,58,10.636395,1
1979,6280,49,8.4679499,1
1978,6280,34,5.2658491,2
1984,6280,26,10.373207,4
1983,6280,57,6.9424548,4
1981,6280,54,11.331134,1
1978,6280,56,4.1053371,4
1979,6280,32,9.2763309,2
1979,6280,40,10.003885,2
1980,6280,53,11.639676,4
1980,6280,33,8.8572111,3
1980,6280,58,15.865384,4
1982,6280,34,8.0808039,3
1977,6280,45,10.459507,2
1976,6280,38,7.2407732,2
1981,6280,31,11.035597,2
1976,6280,30,9.1608973,4
1980,6280,42,8.6538458,2
1981,6280,46,10.459507,3
1976,6280,50,8.1187429,1
1977,6280,26,3.5574489,3
1982,6280,25,9.442008,2
1982,6280,36,15.599842,4
1983,6280,34,5.9661727,2
1981,6280,53,10.677414,2
1981,6280,35,21.755775,4
1978,6280,35,8.5063715,3
1979,6280,33,12.004662,2
1981,6280,38,12.202758,1
1981,6280,38,9.5420055,4
1976,6280,48,7.7234912,4
1983,6280,36,2.2273712,1
1976,6280,30,10.86116,2
1976,6280,33,11.835877,2
1979,6280,52,7.7952361,1
1978,6280,32,6.6835775,1
1979,6280,51,13.095994,2
1977,6280,40,4.6762714,1
1978,6280,58,8.2305212,1
1976,6280,40,10.621099,4
1980,6280,43,9.6153841,2
1983,6280,58,5.2002292,2
1976,6280,54,19.494389,2
1979,6280,39,7.7605906,1
1981,6280,57,6.5371919,4
1984,6280,26,5.6189189,4
1981,6280,54,8.7162552,2
1983,6280,27,6.7174683,4
1976,6280,27,10.443422,2
1983,6280,48,7.4245706,2
1976,6280,34,10.153327,3
1982,6280,35,12.063602,2
1981,6280,43,9.8014288,2
1984,6280,37,12.391724,4
1977,6280,33,10.508536,4
1983,6280,52,9.5458765,2
1979,6280,27,8.7306643,3
1976,6280,57,4.5254827,2
1978,6280,44,7.2911754,2
1984,6280,31,10.235353,4
1980,6280,58,9.1999998,2
1983,6280,40,6.761662,3
1980,6280,33,9.9772549,1
1984,6280,30,12.201079,3
1982,6280,47,12.0996,1
1983,6280,26,4.6403561,2
1984,6280,29,4.1474805,4
1984,6280,53,7.2443914,2
1977,6280,25,3.8004618,2
1977,6280,37,11.853236,2
1983,6280,49,10.341365,2
1978,6280,30,10.936764,2
1977,6280,34,7.9753742,2
1983,6280,35,10.027991,4
1977,6280,31,9.1742954,2
1981,6280,30,16.115389,4
1984,6280,43,6.2276349,2
1981,6280,38,5.0407801,2
1981,6280,48,9.9898968,2
1976,6280,55,7.3103957,1
1977,6280,29,11.766946,4
1976,6280,30,7.6585097,4
1981,6280,32,12.648706,3
1980,6280,50,9.6855755,1
1977,6280,49,10.043504,2
1979,6280,36,6.9206481,3
1982,6280,30,12.50333,2
1984,6280,32,7.816318,3
1978,6280,45,12.151959,2
1978,6280,31,13.314979,2
1976,6280,45,9.9050055,1
1977,6280,45,13.074384,2
1980,6280,30,4.8076925,2
1981,6280,54,11.331134,3
1983,6280,32,10.739111,2
1982,6280,39,10.263053,2
1978,6280,26,8.6228266,3
1982,6280,31,12.096719,1
1980,6280,31,9.6634626,3
1976,6280,41,10.488562,2
1979,6280,51,12.472378,4
1980,6280,37,25.000002,3
1977,6280,31,2.6077793,2
1976,6280,52,16.013247,4
1984,6280,50,7.1330571,2
1982,6280,35,13.684071,4
1984,6280,48,10.115692,3
1983,6280,52,8.757988,2
1984,6280,49,7.6256752,2
1978,6280,27,8.3038378,3
1979,6280,47,15.606062,2
1978,6280,30,9.1139698,2
1979,6280,27,9.8219957,2
1984,6280,29,14.488785,4
1984,6280,32,2.6914151,2
1984,6280,41,9.6689749,4
1980,6280,26,3.8265305,3
1978,6280,54,5.650661,2
1981,6280,43,11.331134,2
1979,6280,28,6.4024868,4
1977,6280,37,9.7828665,2
1983,6280,41,11.908481,2
1978,6280,50,1.6086155,2
1979,6280,27,5.456665,2
1976,6280,45,3.6203866,2
1977,6280,57,6.8830099,1
1981,6280,35,4.3581276,2
1979,6280,47,10.417269,2
1977,6280,42,10.328763,4
1983,6280,40,4.1365461,3
1978,6280,26,7.2911754,3
1982,6280,58,10.673576,1
1976,6280,38,9.7471943,2
1981,6280,35,8.1969891,2
1976,6280,55,9.0509663,3
1984,6280,30,5.6780782,2
1981,6280,34,14.47073,4
1982,6280,27,8.2104416,4
1980,6280,31,3.4615386,3
1976,6280,27,7.0723829,2
1981,6280,44,9.805788,2
1984,6280,28,3.3044596,3
1976,6280,54,9.533453,1
1983,6280,31,7.5571513,4
1978,6280,31,12.151959,4
1978,6280,30,9.5479679,2
1976,6280,27,4.0095778,3
1984,6280,27,5.7192564,2
1979,6280,48,14.551105,2
1983,6280,35,11.478688,4
1976,6280,25,8.8420982,3
1983,6280,51,20.68273,1
1976,6280,25,5.5698256,1
1982,6280,25,4.4205022,2
1978,6280,48,11.047235,1
1978,6280,30,14.278553,4
1979,6280,49,11.950096,4
1979,6280,27,13.095994,2
1979,6280,59,12.413914,2
1981,6280,41,4.3581276,3
1976,6280,46,9.3684454,2
1977,6280,49,8.7162552,4
1977,6280,27,9.223979,3
1976,6280,34,3.7132168,2
1982,6280,31,6.9788761,2
1981,6280,41,10.459507,2
1980,6280,39,8.3173075,2
1982,6280,42,4.9262652,2
1977,6280,52,5.9488449,2
1976,6280,31,4.2330675,2
1980,6280,42,17.64706,2
1979,6280,45,8.7983427,4
1979,6280,45,13.641661,2
1983,6280,38,4.2956443,1
1980,6280,46,9.6153841,1
1979,6280,48,24.554991,2
1981,6280,36,11.067619,2
1976,6280,51,9.4130039,1
1977,6280,34,9.976325,4
1976,6280,50,17.015814,4
1979,6280,48,11.349863,2
1983,6280,48,16.546186,1
1983,6280,40,2.5190506,2
1981,6280,38,12.024877,2
1984,6280,53,5.528615,1
1976,6280,50,10.183032,2
1982,6280,29,8.620965,3
1982,6280,32,7.7709684,4
1978,6280,36,17.822874,2
1980,6280,38,26.223774,3
1982,6280,45,9.6534271,3
1983,6280,48,9.1481314,1
1980,6280,27,7.905983,4
1977,6280,34,9.1811228,2
1980,6280,28,10.76923,2
1977,6280,45,5.4912415,1
1983,6280,43,4.7729383,2
1978,6280,52,13.367155,1
1983,6280,41,12.311151,1
1983,6280,27,6.8792562,2
1979,6280,30,6.0296144,2
1984,6280,34,8.3882427,4
1976,6280,46,14.388716,4
1980,6280,28,7.692307,2
1983,6280,52,7.2389565,1
1982,6280,47,13.828114,4
1984,6280,59,6.7349963,1
1978,6280,55,3.7560601,4
1984,6280,27,3.2043242,2
1976,6280,51,11.835877,4
1983,6280,34,2.46223,2
1978,6280,47,14.582351,3
1979,6280,28,8.7306643,2
1981,6280,53,13.074384,2
1980,6280,59,10.256409,2
1978,6280,55,9.4001484,2
1976,6280,30,8.7028513,2
1977,6280,31,6.1013789,4
1980,6280,32,4.9976745,2
1978,6280,32,14.582351,4
1983,6280,29,3.1322849,3
1981,6280,25,9.5878811,2
1976,6280,38,13.924562,2
1976,6280,30,6.3356762,2
1984,6280,54,13.344933,2
1979,6280,27,9.9638691,4
1981,6280,52,20.919014,3
1979,6280,48,11.595414,2
1976,6280,56,9.283041,4
1977,6280,59,16.724752,2
1977,6280,41,12.420667,2
1978,6280,30,6.4810448,4
1982,6280,53,4.0322394,1
1978,6280,54,9.7215672,1
1984,6280,27,4.5754056,2
1977,6280,43,9.805788,2
1984,6280,25,7.05375,2
1979,6280,45,9.8219957,2
1983,6280,37,10.117146,2
1977,6280,49,11.440086,4
1981,6280,34,8.9464159,1
1980,6280,30,9.1346159,4
1977,6280,54,26.80249,3
1976,6280,44,10.652289,2
1984,6280,43,12.963647,4
1980,6280,42,10.096153,1
1984,6280,38,11.518582,4
1977,6280,30,18.259314,3
1977,6280,34,7.8446302,1
1977,6280,57,4.8168783,3
1977,6280,26,10.967955,4
1983,6280,32,8.9492588,3
1977,6280,44,7.417099,2
1983,6280,40,3.5797036,2
1978,6280,29,15.13276,1
1981,6280,26,7.2754588,2
1984,6280,55,9.0121622,2
1983,6280,53,11.534599,2
1979,6280,40,6.547998,2
1979,6280,35,9.8219957,4
1976,6280,50,6.9622822,2
1981,6280,33,8.3676052,4
1981,6280,34,9.0649071,3
1980,6280,25,16.666668,2
1977,6280,52,12.146102,2
1976,6280,57,12.810596,3
1977,6280,27,7.1909113,2
1980,6280,40,7.692307,3
1978,6280,32,8.3240919,4
1981,6280,32,8.229454,4
1977,6280,38,19.611576,2
1977,6280,48,11.766946,2
1980,6280,27,8.8461533,4
1980,6280,54,9.1346159,1
1981,6280,39,9.1520691,2
1981,6280,50,11.997669,2
1976,6280,38,6.6837907,1
1978,6280,34,7.2911754,3
1976,6280,43,10.443422,4
1981,6280,33,13.205129,2
1979,6280,27,2.9951029,2
1984,6280,33,7.6256752,2
1980,6280,34,5.3921571,3
1984,6280,40,2.7113512,1
1979,6280,27,9.13764,4
1983,6280,36,13.92107,4
1983,6280,28,14.318814,4
1977,6280,45,22.836372,4
1983,6280,30,4.9638553,2
1976,6280,35,15.317019,2
1981,6280,40,9.1990585,2
1981,6280,25,10.241601,3
1978,6280,45,21.588242,4
1979,6280,50,10.003885,2
1978,6280,32,10.604795,2
1976,6280,31,10.86116,4
1980,6280,56,9.6153841,4
1982,6280,35,7.2251892,2
1980,6280,33,11.312217,4
1981,6280,26,12.086542,2
1976,6280,57,6.4362426,2
1978,6280,27,9.7215672,3
1982,6280,54,19.705061,4
1982,6280,27,8.2104416,3
1978,6280,55,14.582351,2
1981,6280,39,19.278616,4
1980,6280,51,6.9711542,3
1984,6280,50,10.558628,2
1980,6280,38,8.2692299,4
1979,6280,27,11.458996,2
1977,6280,44,8.6290932,2
1978,6280,47,11.901628,2
1976,6280,58,9.0509663,1
1976,6280,36,10.304177,2
1981,6280,56,5.0201278,1
1976,6280,43,4.3444638,1
1978,6280,59,11.958744,2
1983,6280,46,10.154751,2
1981,6280,30,4.9347081,1
1980,6280,59,11.242603,1
1976,6280,31,10.443422,2
1979,6280,37,11.002419,2
1978,6280,40,6.6835775,4
1979,6280,51,22.713367,4
1979,6280,29,10.367663,4
1982,6280,31,12.808291,2
1977,6280,44,11.908802,1
1979,6280,33,6.0023317,2
1976,6280,58,18.101933,4
1976,6280,53,7.6585097,1
1981,6280,30,8.0625372,2
1977,6280,28,4.7067785,4
1976,6280,25,11.278895,4
1982,6280,45,12.760908,2
1977,6280,48,8.1584158,2
1979,6280,31,5.5429564,4
1983,6280,40,6.5342546,2
1983,6280,40,7.1594071,2
1977,6280,52,9.3655281,1
1978,6280,58,12.151959,3
1977,6280,27,4.9970298,2
1977,6280,59,15.365018,4
1976,6280,51,13.924562,4
1978,6280,40,12.394998,2
1976,6280,26,9.9560633,4
1981,6280,40,10.459507,2
1976,6280,26,2.8519595,2
1982,6280,40,9.2813702,2
1983,6280,31,5.0911336,4
1981,6280,26,12.638572,2
1981,6280,35,4.9856982,2
1984,6280,57,9.1508102,2
1977,6280,56,12.544871,2
1982,6280,53,24.258127,4
1979,6280,52,13.587094,1
1983,6280,28,12.528963,4
1977,6280,31,10.459507,2
1983,6280,37,16.546186,4
1976,6280,36,6.9815531,2
1980,6280,57,15.384614,4
1984,6280,27,3.221848,2
1979,6280,26,8.2941313,2
1977,6280,39,14.774054,2
1982,6280,52,8.1788635,2
1977,6280,28,6.8784337,2
1984,6280,33,6.0178781,4
1977,6280,49,8.4983501,2
1976,6280,49,7.6585097,2
1977,6280,37,9.2488194,4
1977,6280,50,35.65741,4
1977,6280,35,8.9528275,2
1976,6280,41,10.025684,3
1983,6280,33,10.252979,4
1979,6280,58,8.7306643,4
1977,6280,34,7.0819578,2
1980,6280,50,16.826923,2
1981,6280,28,5.0360594,3
1978,6280,28,7.5612192,4
1981,6280,26,4.1746278,1
1981,6280,58,7.7051702,1
1976,6280,25,4.6619439,3
1983,6280,42,4.7729383,1
1983,6280,26,2.2406292,2
1976,6280,29,11.139649,2
1980,6280,40,11.057692,2
1976,6280,44,8.0762472,2
1983,6280,51,12.330089,4
1981,6280,34,19.611576,4
1982,6280,50,13.136707,4
1980,6280,30,13.829788,1
1976,6280,33,14.621489,2
1980,6280,47,7.2115383,1
1981,6280,47,6.835288,1
1984,6280,44,8.7695265,2
1983,6280,36,9.1923256,4
1977,6280,58,11.870711,2
1984,6280,49,12.207181,1
1976,6280,35,13.924562,4
1976,6280,56,12.532106,4
1982,6280,53,14.676165,2
1980,6280,28,9.6153841,2
1977,6280,30,6.1806183,4
1983,6280,25,11.932345,2
1981,6280,28,19.175762,4
1977,6280,50,7.6682792,1
1980,6280,30,14.424998,2
1978,6280,34,8.5063715,3
1977,6280,41,12.747526,3
1977,6280,28,5.2077885,4
1977,6280,30,10.786367,4
1976,6280,51,11.219021,2
1978,6280,54,18.835535,2
1977,6280,31,9.6385727,4
1984,6280,37,9.1508102,2
1978,6280,25,8.5063715,2
1980,6280,57,11.466828,4
1981,6280,55,11.784377,2
1979,6280,32,7.6106958,4
1984,6280,56,7.4649687,2
1983,6280,41,12.727835,4
1984,6280,34,9.3626347,2
1983,6280,42,12.330089,2
1984,6280,55,6.741097,2
1982,6280,25,8.0279875,3
1980,6440,47,4.1000004,1
1978,6440,36,10.110431,2
1977,6440,30,13.074384,4
1977,6440,40,11.897691,2
1979,6440,26,8.1849966,2
1979,6440,51,14.569295,4
1977,6440,42,20.483202,4
1980,6440,53,14.995192,4
1976,6440,54,8.3547373,3
1980,6440,55,13.500001,2
1983,6440,47,16.705284,3
1979,6440,34,11.458996,2
1977,6440,35,10.459507,3
1984,6440,57,11.438513,3
1977,6440,30,13.440468,2
1980,6440,28,9.1836729,3
1983,6440,25,10.818659,2
1979,6440,38,5.4046965,1
1979,6440,28,6.111465,4
1979,6440,26,5.6749315,1
1979,6440,33,3.8000042,4
1978,6440,35,20.415293,4
1981,6440,53,19.175762,3
1978,6440,43,16.077974,3
1978,6440,36,21.874012,4
1978,6440,36,10.829825,3
1977,6440,51,6.9784527,2
1976,6440,25,6.0339775,4
1981,6440,41,12.424626,2
1978,6440,36,16.810209,2
1979,6440,29,12.319937,4
1982,6440,46,16.93185,2
1976,6440,38,15.889475,1
1979,6440,56,8.6972141,2
1976,6440,31,11.076357,1
1981,6440,36,9.9147406,2
1983,6440,46,11.97212,2
1978,6440,25,7.7881455,4
1978,6440,47,6.562058,2
1976,6440,52,14.557496,3
1978,6440,35,4.7635674,4
1980,6440,34,15.686275,2
1980,6440,28,9.6153841,4
1978,6440,27,10.936764,2
1982,6440,34,11.677073,4
1976,6440,36,8.3747902,2
1979,6440,32,11.131598,4
1979,6440,53,12.495764,1
1978,6440,34,14.059816,3
1978,6440,32,5.2223754,2
1979,6440,41,3.0557325,3
1978,6440,31,4.2696075,3
1977,6440,52,10.697223,2
1976,6440,31,14.29217,4
1980,6440,27,10.885417,2
1978,6440,34,3.6455877,4
1977,6440,42,15.68926,4
1978,6440,30,9.7034798,4
1979,6440,54,8.5123968,2
1976,6440,49,12.532106,3
1982,6440,29,12.315663,4
1976,6440,41,10.348483,4
1980,6440,41,17.307692,4
1980,6440,39,6.9230771,4
1980,6440,26,4.3846154,4
1976,6440,33,9.5924768,4
1978,6440,30,10.997522,2
1979,6440,36,16.369993,4
1979,6440,31,11.786395,2
1977,6440,32,2.8327835,2
1977,6440,37,10.786367,4
1977,6440,26,8.0250578,3
1982,6440,33,13.629333,3
1977,6440,27,3.7494183,1
1977,6440,29,12.159179,2
1977,6440,50,13.401245,1
1977,6440,27,8.1714897,1
1977,6440,32,6.6025643,3
1977,6440,30,3.8102489,3
1977,6440,33,11.997672,3
1977,6440,32,8.674201,4
1977,6440,51,13.61915,3
1977,6440,31,5.0554285,4
1977,6440,56,2.0919015,1
1977,6440,32,10.767482,3
1977,6440,38,15.108178,4
1977,6440,32,14.234081,4
1977,6440,59,15.68926,2
1977,6440,53,8.9608011,1
1980,6440,25,5.0961542,3
1978,6440,36,2.7779379,2
1980,6440,35,12.500001,3
1980,6440,37,7.9326921,2
1978,6440,29,10.126633,4
1979,6440,55,19.643991,4
1983,6440,27,10.739111,4
1982,6440,38,13.91518,2
1978,6440,29,7.8312631,4
1977,6440,30,11.766946,3
1977,6440,27,7.3652368,2
1979,6440,50,5.9388819,1
1979,6440,37,10.913328,4
1978,6440,33,12.151959,4
1978,6440,25,8.8466253,2
1978,6440,58,9.7215672,4
1976,6440,41,13.924562,4
1978,6440,29,10.369671,3
1976,6440,50,6.9622822,4
1978,6440,31,11.131194,4
1976,6440,29,11.835877,3
1976,6440,27,9.0976133,4
1976,6440,56,11.136309,3
1976,6440,26,8.0331211,3
1979,6440,58,26.229639,3
1981,6440,48,9.1520691,2
1979,6440,26,6.0023317,1
1978,6440,40,8.5063715,4
1976,6440,29,7.6204915,1
1982,6440,38,10.947256,4
1980,6440,32,8.8461533,3
1981,6440,25,6.8858423,3
1978,6440,50,3.8816829,4
1976,6440,25,17.377855,2
1980,6440,26,11.538461,2
1977,6440,34,9.4135561,3
1981,6440,31,10.50091,4
1976,6440,34,4.9571443,3
1976,6440,29,10.895972,2
1976,6440,32,13.924562,2
1976,6440,29,12.532106,2
1981,6440,26,5.2454429,2
1976,6440,33,10.471968,4
1976,6440,31,7.3800187,4
1979,6440,54,9.8219957,2
1982,6440,42,15.18932,3
1977,6440,27,5.2721243,4
1977,6440,45,9.5116148,2
1978,6440,58,3.9372346,1
1977,6440,48,9.805788,2
1979,6440,34,8.1440716,3
1980,6440,34,3.5937502,4
1980,6440,55,12.01923,2
1979,6440,25,9.4311953,2
1980,6440,54,4.8072119,1
1980,6440,56,18.221151,2
1980,6440,27,4,2
1980,6440,44,7.8054743,4
1978,6440,43,9.3165016,4
1980,6440,29,11.538461,3
1981,6440,29,10.376494,3
1980,6440,27,5.5134616,4
1979,6440,48,6.0023317,2
1979,6440,34,11.848758,1
1981,6440,29,9.5878811,2
1980,6440,27,11.210131,2
1978,6440,31,12.759558,4
1980,6440,48,9.4230766,2
1981,6440,47,13.946009,3
1980,6440,43,3.846154,1
1981,6440,27,13.597361,1
1978,6440,51,8.8101692,1
1979,6440,29,7.9303532,2
1979,6440,27,9.3905392,2
1979,6440,28,6.8082805,4
1979,6440,58,17.024794,4
1979,6440,58,9.4385462,4
1979,6440,33,10.442498,2
